month,day,hour,weekendOrHoliday,temp,dayOfYear,target
1,10,10,1,10,10,0
1,10,11,1,11,10,0
1,10,11,1,11,10,0
1,10,11,1,12,10,0
1,10,11,1,12,10,0
1,10,12,1,12,10,0
1,10,12,1,12,10,0
1,10,12,1,13,10,0
1,10,12,1,13,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,13,1,14,10,0
1,10,14,1,15,10,0
1,10,14,1,15,10,0
1,10,14,1,14,10,0
1,10,14,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,15,1,14,10,0
1,10,16,1,14,10,0
1,10,16,1,14,10,0
1,10,16,1,13,10,0
1,10,16,1,13,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,17,1,12,10,0
1,10,18,1,11,10,0
1,10,18,1,11,10,0
1,10,18,1,9,10,0
1,10,18,1,9,10,0
1,10,19,1,9,10,0
1,10,19,1,9,10,0
1,10,19,1,8,10,0
1,10,19,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,20,1,8,10,0
1,10,21,1,8,10,0
1,10,21,1,8,10,0
1,10,21,1,7,10,0
1,10,21,1,7,10,0
1,10,22,1,5,10,0
1,10,22,1,5,10,0
1,10,22,1,6,10,0
1,10,22,1,6,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,10,23,1,5,10,0
1,11,0,1,5,11,0
1,11,0,1,5,11,0
1,11,0,1,4,11,0
1,11,0,1,4,11,0
1,11,1,1,3,11,0
1,11,1,1,3,11,0
1,11,1,1,4,11,0
1,11,1,1,4,11,0
1,11,2,1,4,11,0
1,11,2,1,4,11,0
1,11,2,1,3,11,0
1,11,2,1,3,11,0
1,11,3,1,3,11,0
1,11,3,1,3,11,0
1,11,3,1,2,11,0
1,11,3,1,2,11,0
1,11,4,1,2,11,0
1,11,4,1,2,11,0
1,11,4,1,3,11,0
1,11,4,1,3,11,0
1,11,5,1,3,11,0
1,11,5,1,3,11,0
1,11,5,1,4,11,0
1,11,5,1,4,11,0
1,11,6,1,3,11,0
1,11,6,1,3,11,0
1,11,6,1,2,11,0
1,11,6,1,2,11,0
1,11,7,1,2,11,0
1,11,7,1,2,11,0
1,11,7,1,3,11,0
1,11,7,1,3,11,0
1,11,8,1,4,11,0
1,11,8,1,4,11,0
1,11,8,1,6,11,0
1,11,8,1,6,11,0
1,11,9,1,8,11,0
1,11,9,1,8,11,0
1,11,9,1,9,11,0
1,11,9,1,9,11,0
1,11,10,1,11,11,0
1,11,10,1,11,11,0
1,11,10,1,12,11,0
1,11,10,1,12,11,0
1,11,11,1,13,11,0
1,11,11,1,13,11,0
1,11,11,1,14,11,0
1,11,11,1,14,11,0
1,11,12,1,15,11,0
1,11,12,1,15,11,0
1,11,12,1,15,11,0
1,11,12,1,15,11,0
1,11,13,1,15,11,0
1,11,13,1,15,11,0
1,11,13,1,15,11,0
1,11,13,1,15,11,0
1,11,14,1,15,11,0
1,11,14,1,15,11,0
1,11,14,1,16,11,0
1,11,14,1,16,11,0
1,11,15,1,15,11,0
1,11,15,1,15,11,0
1,11,15,1,15,11,0
1,11,15,1,15,11,0
1,11,16,1,14,11,0
1,11,16,1,14,11,0
1,11,16,1,13,11,0
1,11,16,1,13,11,0
1,11,17,1,12,11,0
1,11,17,1,12,11,0
1,11,17,1,12,11,0
1,11,17,1,12,11,0
1,11,18,1,11,11,0
1,11,18,1,11,11,0
1,11,18,1,11,11,0
1,11,18,1,11,11,0
1,11,19,1,10,11,0
1,11,19,1,10,11,0
1,11,19,1,9,11,0
1,11,19,1,9,11,0
1,11,20,1,9,11,0
1,11,20,1,9,11,0
1,11,20,1,9,11,0
1,11,20,1,9,11,0
1,11,21,1,8,11,0
1,11,21,1,8,11,0
1,11,21,1,8,11,0
1,11,21,1,8,11,0
1,11,22,1,7,11,0
1,11,22,1,7,11,0
1,11,22,1,7,11,0
1,11,22,1,7,11,0
1,11,23,1,7,11,0
1,11,23,1,7,11,0
1,11,23,1,7,11,0
1,11,23,1,7,11,0
1,12,0,0,7,12,0
1,12,0,0,7,12,0
1,12,0,0,6,12,0
1,12,0,0,6,12,0
1,12,1,0,6,12,0
1,12,1,0,6,12,0
1,12,1,0,6,12,0
1,12,1,0,6,12,0
1,12,2,0,6,12,0
1,12,2,0,6,12,0
1,12,2,0,6,12,0
1,12,2,0,6,12,0
1,12,3,0,6,12,0
1,12,3,0,6,12,0
1,12,3,0,5,12,0
1,12,3,0,5,12,0
1,12,4,0,5,12,0
1,12,4,0,5,12,0
1,12,4,0,5,12,0
1,12,4,0,5,12,0
1,12,5,0,5,12,0
1,12,5,0,5,12,0
1,12,5,0,5,12,0
1,12,5,0,5,12,0
1,12,6,0,5,12,0
1,12,6,0,5,12,0
1,12,6,0,5,12,0
1,12,6,0,5,12,0
1,12,7,0,5,12,0
1,12,7,0,5,12,0
1,12,7,0,5,12,0
1,12,7,0,5,12,0
1,12,8,0,6,12,0
1,12,8,0,6,12,0
1,12,8,0,6,12,0
1,12,8,0,6,12,0
1,12,9,0,7,12,0
1,12,9,0,7,12,0
1,12,9,0,8,12,0
1,12,9,0,8,12,0
1,12,10,0,8,12,0
1,12,10,0,8,12,0
1,12,10,0,8,12,0
1,12,10,0,8,12,0
1,12,11,0,9,12,0
1,12,11,0,9,12,0
1,12,11,0,9,12,0
1,12,11,0,9,12,0
1,12,12,0,9,12,0
1,12,12,0,9,12,0
1,12,12,0,9,12,0
1,12,12,0,9,12,0
1,12,13,0,9,12,0
1,12,13,0,9,12,0
1,12,13,0,9,12,0
1,12,13,0,9,12,0
1,12,14,0,9,12,0
1,12,14,0,9,12,0
1,12,14,0,9,12,0
1,12,14,0,9,12,0
1,12,15,0,8,12,0
1,12,15,0,8,12,0
1,12,15,0,8,12,0
1,12,15,0,8,12,0
1,12,16,0,8,12,0
1,12,16,0,8,12,0
1,12,16,0,8,12,0
1,12,16,0,8,12,0
1,12,17,0,7,12,0
1,12,17,0,7,12,0
1,12,17,0,7,12,0
1,12,17,0,7,12,0
1,12,18,0,7,12,0
1,12,18,0,7,12,0
1,12,18,0,7,12,0
1,12,18,0,7,12,0
1,12,19,0,7,12,0
1,12,19,0,7,12,0
1,12,19,0,7,12,0
1,12,19,0,7,12,0
1,12,20,0,7,12,0
1,12,20,0,7,12,0
1,12,20,0,7,12,0
1,12,20,0,7,12,0
1,12,21,0,6,12,0
1,12,21,0,6,12,0
1,12,21,0,6,12,0
1,12,21,0,6,12,0
1,12,22,0,6,12,0
1,12,22,0,6,12,0
1,12,22,0,6,12,0
1,12,22,0,6,12,0
1,12,23,0,6,12,0
1,12,23,0,6,12,0
1,12,23,0,6,12,0
1,12,23,0,6,12,0
1,13,0,0,6,13,0
1,13,0,0,6,13,0
1,13,0,0,6,13,0
1,13,0,0,6,13,0
1,13,1,0,6,13,0
1,13,1,0,6,13,0
1,13,1,0,6,13,0
1,13,1,0,6,13,0
1,13,2,0,6,13,0
1,13,2,0,6,13,0
1,13,2,0,6,13,0
1,13,2,0,6,13,0
1,13,3,0,6,13,0
1,13,3,0,6,13,0
1,13,3,0,6,13,0
1,13,3,0,6,13,0
1,13,4,0,6,13,0
1,13,4,0,6,13,0
1,13,4,0,6,13,0
1,13,4,0,6,13,0
1,13,5,0,7,13,0
1,13,5,0,7,13,0
1,13,5,0,7,13,0
1,13,5,0,7,13,0
1,13,6,0,7,13,0
1,13,6,0,7,13,0
1,13,6,0,7,13,0
1,13,6,0,7,13,0
1,13,7,0,7,13,0
1,13,7,0,7,13,0
1,13,7,0,7,13,0
1,13,7,0,7,13,0
1,13,8,0,8,13,0
1,13,8,0,8,13,0
1,13,8,0,8,13,0
1,13,8,0,8,13,0
1,13,9,0,8,13,0
1,13,9,0,8,13,0
1,13,9,0,8,13,0
1,13,9,0,8,13,0
1,13,10,0,9,13,0
1,13,10,0,9,13,0
1,13,10,0,9,13,0
1,13,10,0,9,13,0
1,13,11,0,9,13,0
1,13,11,0,9,13,0
1,13,11,0,9,13,0
1,13,11,0,9,13,0
1,13,12,0,10,13,0
1,13,12,0,10,13,0
1,13,12,0,10,13,0
1,13,12,0,10,13,0
1,13,13,0,10,13,0
1,13,13,0,10,13,0
1,13,13,0,9,13,0
1,13,13,0,9,13,0
1,13,14,0,9,13,0
1,13,14,0,9,13,0
1,13,14,0,9,13,0
1,13,14,0,9,13,0
1,13,15,0,9,13,0
1,13,15,0,9,13,0
1,13,15,0,8,13,0
1,13,15,0,8,13,0
1,13,16,0,8,13,0
1,13,16,0,8,13,0
1,13,16,0,8,13,0
1,13,16,0,8,13,0
1,13,17,0,8,13,0
1,13,17,0,8,13,0
1,13,17,0,8,13,0
1,13,17,0,8,13,0
1,13,18,0,8,13,0
1,13,18,0,8,13,0
1,13,18,0,8,13,0
1,13,18,0,8,13,0
1,13,19,0,8,13,0
1,13,19,0,8,13,0
1,13,19,0,8,13,0
1,13,19,0,8,13,0
1,13,20,0,8,13,0
1,13,20,0,8,13,0
1,13,20,0,8,13,0
1,13,20,0,8,13,0
1,13,21,0,8,13,0
1,13,21,0,8,13,0
1,13,21,0,8,13,0
1,13,21,0,8,13,0
1,13,22,0,8,13,0
1,13,22,0,8,13,0
1,13,22,0,8,13,0
1,13,22,0,8,13,0
1,13,23,0,8,13,0
1,13,23,0,8,13,0
1,13,23,0,8,13,0
1,13,23,0,8,13,0
1,14,0,0,9,14,0
1,14,0,0,9,14,0
1,14,0,0,9,14,0
1,14,0,0,9,14,0
1,14,1,0,9,14,0
1,14,1,0,9,14,0
1,14,1,0,9,14,0
1,14,1,0,9,14,0
1,14,2,0,9,14,0
1,14,2,0,9,14,0
1,14,2,0,9,14,0
1,14,2,0,9,14,0
1,14,3,0,9,14,0
1,14,3,0,9,14,0
1,14,3,0,8,14,0
1,14,3,0,8,14,0
1,14,4,0,8,14,0
1,14,4,0,8,14,0
1,14,4,0,8,14,0
1,14,4,0,8,14,0
1,14,5,0,8,14,0
1,14,5,0,8,14,0
1,14,5,0,8,14,0
1,14,5,0,8,14,0
1,14,6,0,7,14,0
1,14,6,0,7,14,0
1,14,6,0,8,14,0
1,14,6,0,8,14,0
1,14,7,0,7,14,0
1,14,7,0,7,14,0
1,14,7,0,7,14,0
1,14,7,0,7,14,0
1,14,8,0,7,14,0
1,14,8,0,7,14,0
1,14,8,0,7,14,0
1,14,8,0,7,14,0
1,14,9,0,8,14,0
1,14,9,0,8,14,0
1,14,9,0,8,14,0
1,14,9,0,8,14,0
1,14,10,0,8,14,0
1,14,10,0,8,14,0
1,14,10,0,8,14,0
1,14,10,0,8,14,0
1,14,11,0,8,14,0
1,14,11,0,8,14,0
1,14,11,0,8,14,0
1,14,11,0,8,14,0
1,14,12,0,8,14,0
1,14,12,0,8,14,0
1,14,12,0,9,14,0
1,14,12,0,9,14,0
1,14,13,0,9,14,0
1,14,13,0,9,14,0
1,14,13,0,9,14,0
1,14,13,0,9,14,0
1,14,14,0,9,14,0
1,14,14,0,9,14,0
1,14,14,0,9,14,0
1,14,14,0,9,14,0
1,14,15,0,9,14,0
1,14,15,0,9,14,0
1,14,15,0,8,14,0
1,14,15,0,8,14,0
1,14,16,0,8,14,0
1,14,16,0,8,14,0
1,14,16,0,8,14,0
1,14,16,0,8,14,0
1,14,17,0,8,14,0
1,14,17,0,8,14,0
1,14,17,0,8,14,0
1,14,17,0,8,14,0
1,14,18,0,8,14,0
1,14,18,0,8,14,0
1,14,18,0,8,14,0
1,14,18,0,8,14,0
1,14,19,0,8,14,0
1,14,19,0,8,14,0
1,14,19,0,8,14,0
1,14,19,0,8,14,0
1,14,20,0,8,14,0
1,14,20,0,8,14,0
1,14,20,0,8,14,0
1,14,20,0,8,14,0
1,14,21,0,8,14,0
1,14,21,0,8,14,0
1,14,21,0,8,14,0
1,14,21,0,8,14,0
1,14,22,0,8,14,0
1,14,22,0,8,14,0
1,14,22,0,8,14,0
1,14,22,0,8,14,0
1,14,23,0,8,14,0
1,14,23,0,8,14,0
1,14,23,0,8,14,0
1,14,23,0,8,14,0
1,15,0,0,8,15,0
1,15,0,0,8,15,0
1,15,0,0,7,15,0
1,15,0,0,7,15,0
1,15,1,0,7,15,0
1,15,1,0,7,15,0
1,15,1,0,7,15,0
1,15,1,0,7,15,0
1,15,2,0,7,15,0
1,15,2,0,7,15,0
1,15,2,0,7,15,0
1,15,2,0,7,15,0
1,15,3,0,7,15,0
1,15,3,0,7,15,0
1,15,3,0,7,15,0
1,15,3,0,7,15,0
1,15,4,0,7,15,0
1,15,4,0,7,15,0
1,15,4,0,7,15,0
1,15,4,0,7,15,0
1,15,5,0,7,15,0
1,15,5,0,7,15,0
1,15,5,0,7,15,0
1,15,5,0,7,15,0
1,15,6,0,7,15,0
1,15,6,0,7,15,0
1,15,6,0,7,15,0
1,15,6,0,7,15,0
1,15,7,0,7,15,0
1,15,7,0,7,15,0
1,15,7,0,7,15,0
1,15,7,0,7,15,0
1,15,8,0,7,15,0
1,15,8,0,7,15,0
1,15,8,0,7,15,0
1,15,8,0,7,15,0
1,15,9,0,7,15,0
1,15,9,0,7,15,0
1,15,9,0,7,15,0
1,15,9,0,7,15,0
1,15,10,0,7,15,0
1,15,10,0,7,15,0
1,15,10,0,7,15,0
1,15,10,0,7,15,0
1,15,11,0,8,15,0
1,15,11,0,8,15,0
1,15,11,0,8,15,0
1,15,11,0,8,15,0
1,15,12,0,8,15,0
1,15,12,0,8,15,0
1,15,12,0,8,15,0
1,15,12,0,8,15,0
1,15,13,0,8,15,0
1,15,13,0,8,15,0
1,15,13,0,8,15,0
1,15,13,0,8,15,0
1,15,14,0,9,15,0
1,15,14,0,9,15,0
1,15,14,0,9,15,0
1,15,14,0,9,15,0
1,15,15,0,8,15,0
1,15,15,0,8,15,0
1,15,15,0,8,15,0
1,15,15,0,8,15,0
1,15,16,0,8,15,0
1,15,16,0,8,15,0
1,15,16,0,8,15,0
1,15,16,0,8,15,0
1,15,17,0,8,15,0
1,15,17,0,8,15,0
1,15,17,0,8,15,0
1,15,17,0,8,15,0
1,15,18,0,8,15,0
1,15,18,0,8,15,0
1,15,18,0,8,15,0
1,15,18,0,8,15,0
1,15,19,0,8,15,0
1,15,19,0,8,15,0
1,15,19,0,8,15,0
1,15,19,0,8,15,0
1,15,20,0,7,15,0
1,15,20,0,7,15,0
1,15,20,0,7,15,0
1,15,20,0,7,15,0
1,15,21,0,7,15,0
1,15,21,0,7,15,0
1,15,21,0,7,15,0
1,15,21,0,7,15,0
1,15,22,0,6,15,0
1,15,22,0,6,15,0
1,15,22,0,5,15,0
1,15,22,0,5,15,0
1,15,23,0,6,15,0
1,15,23,0,6,15,0
1,15,23,0,6,15,0
1,15,23,0,6,15,0
1,16,0,0,5,16,0
1,16,0,0,5,16,0
1,16,0,0,5,16,0
1,16,0,0,5,16,0
1,16,1,0,5,16,0
1,16,1,0,5,16,0
1,16,1,0,5,16,0
1,16,1,0,5,16,0
1,16,2,0,6,16,0
1,16,2,0,6,16,0
1,16,2,0,6,16,0
1,16,2,0,6,16,0
1,16,3,0,6,16,0
1,16,3,0,6,16,0
1,16,3,0,6,16,0
1,16,3,0,6,16,0
1,16,4,0,6,16,0
1,16,4,0,6,16,0
1,16,4,0,6,16,0
1,16,4,0,6,16,0
1,16,5,0,6,16,0
1,16,5,0,6,16,0
1,16,5,0,6,16,0
1,16,5,0,6,16,0
1,16,6,0,6,16,0
1,16,6,0,6,16,0
1,16,6,0,6,16,0
1,16,6,0,6,16,0
1,16,7,0,6,16,0
1,16,7,0,6,16,0
1,16,7,0,6,16,0
1,16,7,0,6,16,0
1,16,8,0,7,16,0
1,16,8,0,7,16,0
1,16,8,0,7,16,0
1,16,8,0,7,16,0
1,16,9,0,7,16,0
1,16,9,0,7,16,0
1,16,9,0,8,16,0
1,16,9,0,8,16,0
1,16,10,0,8,16,0
1,16,10,0,8,16,0
1,16,10,0,8,16,0
1,16,10,0,8,16,0
1,16,11,0,8,16,0
1,16,11,0,8,16,0
1,16,11,0,8,16,0
1,16,11,0,8,16,0
1,16,12,0,8,16,0
1,16,12,0,8,16,0
1,16,12,0,8,16,0
1,16,12,0,8,16,0
1,16,13,0,8,16,0
1,16,13,0,8,16,0
1,16,13,0,8,16,0
1,16,13,0,8,16,0
1,16,14,0,8,16,0
1,16,14,0,8,16,0
1,16,14,0,8,16,0
1,16,14,0,8,16,0
1,16,15,0,8,16,0
1,16,15,0,8,16,0
1,16,15,0,8,16,0
1,16,15,0,8,16,0
1,16,16,0,8,16,0
1,16,16,0,8,16,0
1,16,16,0,8,16,0
1,16,16,0,8,16,0
1,16,17,0,8,16,0
1,16,17,0,8,16,0
1,16,17,0,8,16,0
1,16,17,0,8,16,0
1,16,18,0,8,16,0
1,16,18,0,8,16,0
1,16,18,0,8,16,0
1,16,18,0,8,16,0
1,16,19,0,8,16,0
1,16,19,0,8,16,0
1,16,19,0,8,16,0
1,16,19,0,8,16,0
1,16,20,0,7,16,0
1,16,20,0,7,16,0
1,16,20,0,7,16,0
1,16,20,0,7,16,0
1,16,21,0,7,16,0
1,16,21,0,7,16,0
1,16,21,0,6,16,0
1,16,21,0,6,16,0
1,16,22,0,6,16,0
1,16,22,0,6,16,0
1,16,22,0,5,16,0
1,16,22,0,5,16,0
1,16,23,0,5,16,0
1,16,23,0,5,16,0
1,16,23,0,5,16,0
1,16,23,0,5,16,0
1,17,0,1,5,17,0
1,17,0,1,5,17,0
1,17,0,1,4,17,0
1,17,0,1,4,17,0
1,17,1,1,4,17,0
1,17,1,1,4,17,0
1,17,1,1,4,17,0
1,17,1,1,4,17,0
1,17,2,1,4,17,0
1,17,2,1,4,17,0
1,17,2,1,4,17,0
1,17,2,1,4,17,0
1,17,3,1,4,17,0
1,17,3,1,4,17,0
1,17,3,1,4,17,0
1,17,3,1,4,17,0
1,17,4,1,4,17,0
1,17,4,1,4,17,0
1,17,4,1,4,17,0
1,17,4,1,4,17,0
1,17,5,1,4,17,0
1,17,5,1,4,17,0
1,17,5,1,3,17,0
1,17,5,1,3,17,0
1,17,6,1,3,17,0
1,17,6,1,3,17,0
1,17,6,1,3,17,0
1,17,6,1,3,17,0
1,17,7,1,2,17,0
1,17,7,1,2,17,0
1,17,7,1,2,17,0
1,17,7,1,2,17,0
1,17,8,1,3,17,0
1,17,8,1,3,17,0
1,17,8,1,4,17,0
1,17,8,1,4,17,0
1,17,9,1,4,17,0
1,17,9,1,4,17,0
1,17,9,1,5,17,0
1,17,9,1,5,17,0
1,17,10,1,5,17,0
1,17,10,1,5,17,0
1,17,10,1,6,17,0
1,17,10,1,6,17,0
1,17,11,1,6,17,0
1,17,11,1,6,17,0
1,17,11,1,7,17,0
1,17,11,1,7,17,0
1,17,12,1,7,17,0
1,17,12,1,7,17,0
1,17,12,1,7,17,0
1,17,12,1,7,17,0
1,17,13,1,7,17,0
1,17,13,1,7,17,0
1,17,13,1,6,17,0
1,17,13,1,6,17,0
1,17,14,1,7,17,0
1,17,14,1,7,17,0
1,17,14,1,6,17,0
1,17,14,1,6,17,0
1,17,15,1,6,17,0
1,17,15,1,6,17,0
1,17,15,1,6,17,0
1,17,15,1,6,17,0
1,17,16,1,5,17,0
1,17,16,1,5,17,0
1,17,16,1,5,17,0
1,17,16,1,5,17,0
1,17,17,1,5,17,0
1,17,17,1,5,17,0
1,17,17,1,4,17,0
1,17,17,1,4,17,0
1,17,18,1,4,17,0
1,17,18,1,4,17,0
1,17,18,1,5,17,0
1,17,18,1,5,17,0
1,17,19,1,5,17,0
1,17,19,1,5,17,0
1,17,19,1,5,17,0
1,17,19,1,5,17,0
1,17,20,1,5,17,0
1,17,20,1,5,17,0
1,17,20,1,5,17,0
1,17,20,1,5,17,0
1,17,21,1,4,17,0
1,17,21,1,4,17,0
1,17,21,1,4,17,0
1,17,21,1,4,17,0
1,17,22,1,4,17,0
1,17,22,1,4,17,0
1,17,22,1,4,17,0
1,17,22,1,4,17,0
1,17,23,1,4,17,0
1,17,23,1,4,17,0
1,17,23,1,4,17,0
1,17,23,1,4,17,0
1,18,0,1,3,18,0
1,18,0,1,3,18,0
1,18,0,1,3,18,0
1,18,0,1,3,18,0
1,18,1,1,3,18,0
1,18,1,1,3,18,0
1,18,1,1,3,18,0
1,18,1,1,3,18,0
1,18,2,1,3,18,0
1,18,2,1,3,18,0
1,18,2,1,2,18,0
1,18,2,1,2,18,0
1,18,3,1,1,18,0
1,18,3,1,1,18,0
1,18,3,1,2,18,0
1,18,3,1,2,18,0
1,18,4,1,2,18,0
1,18,4,1,2,18,0
1,18,4,1,1,18,0
1,18,4,1,1,18,0
1,18,5,1,1,18,0
1,18,5,1,1,18,0
1,18,5,1,1,18,0
1,18,5,1,1,18,0
1,18,6,1,1,18,0
1,18,6,1,1,18,0
1,18,6,1,1,18,0
1,18,6,1,1,18,0
1,18,7,1,2,18,0
1,18,7,1,2,18,0
1,18,7,1,3,18,0
1,18,7,1,3,18,0
1,18,8,1,4,18,0
1,18,8,1,4,18,0
1,18,8,1,5,18,0
1,18,8,1,5,18,0
1,18,9,1,5,18,0
1,18,9,1,5,18,0
1,18,9,1,6,18,0
1,18,9,1,6,18,0
1,18,10,1,6,18,0
1,18,10,1,6,18,0
1,18,10,1,7,18,0
1,18,10,1,7,18,0
1,18,11,1,8,18,0
1,18,11,1,8,18,0
1,18,11,1,8,18,0
1,18,11,1,8,18,0
1,18,12,1,8,18,0
1,18,12,1,8,18,0
1,18,12,1,8,18,0
1,18,12,1,8,18,0
1,18,13,1,8,18,0
1,18,13,1,8,18,0
1,18,13,1,9,18,0
1,18,13,1,9,18,0
1,18,14,1,9,18,0
1,18,14,1,9,18,0
1,18,14,1,9,18,0
1,18,14,1,9,18,0
1,18,15,1,10,18,0
1,18,15,1,10,18,0
1,18,15,1,9,18,0
1,18,15,1,9,18,0
1,18,16,1,9,18,0
1,18,16,1,9,18,0
1,18,16,1,9,18,0
1,18,16,1,9,18,0
1,18,17,1,9,18,0
1,18,17,1,9,18,0
1,18,17,1,9,18,0
1,18,17,1,9,18,0
1,18,18,1,9,18,0
1,18,18,1,9,18,0
1,18,18,1,8,18,0
1,18,18,1,8,18,0
1,18,19,1,8,18,0
1,18,19,1,8,18,0
1,18,19,1,8,18,0
1,18,19,1,8,18,0
1,18,20,1,7,18,0
1,18,20,1,7,18,0
1,18,20,1,7,18,0
1,18,20,1,7,18,0
1,18,21,1,7,18,0
1,18,21,1,7,18,0
1,18,21,1,7,18,0
1,18,21,1,7,18,0
1,18,22,1,5,18,0
1,18,22,1,5,18,0
