5,15,1493020800,1,16,48
5,15,1493021700,1,16,48
5,15,1493022600,1,16,48
5,15,1493023500,1,16,48
5,15,1493024400,1,16,48
5,15,1493025300,1,16,48
5,15,1493026200,1,16,48
5,15,1493027100,1,16,48
5,15,1493028000,1,15,48
5,15,1493028900,1,15,48
5,15,1493029800,1,15,48
5,15,1493030700,1,15,48
5,15,1493031600,1,15,48
5,15,1493032500,1,15,48
5,15,1493033400,1,15,48
5,15,1493034300,1,15,48
5,15,1493035200,1,14,0
5,15,1493036100,1,14,0
5,15,1493037000,1,14,0
5,15,1493037900,1,14,0
5,15,1493038800,1,14,0
5,15,1493039700,1,14,0
5,15,1493040600,1,14,0
5,15,1493041500,1,14,0
5,15,1493042400,1,14,0
5,15,1493043300,1,14,0
5,15,1493044200,1,14,0
5,15,1493045100,1,14,0
5,15,1493046000,1,14,0
5,15,1493046900,1,14,0
5,15,1493047800,1,15,0
5,15,1493048700,1,15,0
5,16,1492963200,0,15,0
5,16,1492964100,0,15,0
5,16,1492965000,0,15,0
5,16,1492965900,0,15,0
5,16,1492966800,0,15,0
5,16,1492967700,0,15,0
5,16,1492968600,0,15,0
5,16,1492969500,0,15,0
5,16,1492970400,0,15,0
5,16,1492971300,0,15,0
5,16,1492972200,0,15,0
5,16,1492973100,0,15,0
5,16,1492974000,0,15,0
5,16,1492974900,0,15,0
5,16,1492975800,0,15,0
5,16,1492976700,0,15,0
5,16,1492977600,0,15,0
5,16,1492978500,0,15,0
5,16,1492979400,0,15,0
5,16,1492980300,0,15,0
5,16,1492981200,0,14,0
5,16,1492982100,0,14,0
5,16,1492983000,0,14,0
5,16,1492983900,0,14,0
5,16,1492984800,0,15,0
5,16,1492985700,0,15,0
5,16,1492986600,0,15,0
5,16,1492987500,0,15,0
5,16,1492988400,0,16,0
5,16,1492989300,0,16,0
5,16,1492990200,0,17,0
5,16,1492991100,0,17,0
5,16,1492992000,0,18,0
5,16,1492992900,0,18,0
5,16,1492993800,0,19,0
5,16,1492994700,0,19,48
5,16,1492995600,0,20,48
5,16,1492996500,0,20,48
5,16,1492997400,0,20,48
5,16,1492998300,0,20,48
5,16,1492999200,0,21,48
5,16,1493000100,0,21,48
5,16,1493001000,0,22,48
5,16,1493001900,0,22,48
5,16,1493002800,0,23,48
5,16,1493003700,0,23,48
5,16,1493004600,0,24,48
5,16,1493005500,0,24,48
5,16,1493006400,0,24,48
5,16,1493007300,0,24,48
5,16,1493008200,0,24,48
5,16,1493009100,0,24,48
5,16,1493010000,0,24,48
5,16,1493010900,0,24,48
5,16,1493011800,0,25,48
5,16,1493012700,0,25,48
5,16,1493013600,0,24,48
5,16,1493014500,0,24,48
5,16,1493015400,0,24,48
5,16,1493016300,0,24,48
5,16,1493017200,0,24,48
5,16,1493018100,0,24,48
5,16,1493019000,0,24,48
5,16,1493019900,0,24,48
5,16,1493020800,0,24,48
5,16,1493021700,0,24,48
5,16,1493022600,0,24,48
5,16,1493023500,0,24,48
5,16,1493024400,0,23,48
5,16,1493025300,0,23,48
5,16,1493026200,0,23,48
5,16,1493027100,0,23,48
5,16,1493028000,0,23,48
5,16,1493028900,0,23,48
5,16,1493029800,0,21,48
5,16,1493030700,0,21,48
5,16,1493031600,0,20,48
5,16,1493032500,0,20,0
5,16,1493033400,0,20,0
5,16,1493034300,0,20,0
5,16,1493035200,0,19,0
5,16,1493036100,0,19,0
5,16,1493037000,0,19,0
5,16,1493037900,0,19,0
5,16,1493038800,0,19,0
5,16,1493039700,0,19,0
5,16,1493040600,0,18,0
5,16,1493041500,0,18,0
5,16,1493042400,0,18,0
5,16,1493043300,0,18,0
5,16,1493044200,0,18,0
5,16,1493045100,0,18,0
5,16,1493046000,0,17,0
5,16,1493046900,0,17,0
5,16,1493047800,0,17,0
5,16,1493048700,0,17,0
5,17,1492963200,0,17,0
5,17,1492964100,0,17,0
5,17,1492965000,0,17,0
5,17,1492965900,0,17,0
5,17,1492966800,0,16,0
5,17,1492967700,0,16,0
5,17,1492968600,0,15,0
5,17,1492969500,0,15,0
5,17,1492970400,0,16,0
5,17,1492971300,0,16,0
5,17,1492972200,0,16,0
5,17,1492973100,0,16,0
5,17,1492974000,0,16,0
5,17,1492974900,0,16,0
5,17,1492975800,0,16,0
5,17,1492976700,0,16,0
5,17,1492977600,0,15,0
5,17,1492978500,0,15,0
5,17,1492979400,0,15,0
5,17,1492980300,0,15,0
5,17,1492981200,0,15,0
5,17,1492982100,0,15,0
5,17,1492983000,0,15,0
5,17,1492983900,0,15,0
5,17,1492984800,0,17,0
5,17,1492985700,0,17,0
5,17,1492986600,0,18,0
5,17,1492987500,0,18,0
5,17,1492988400,0,20,0
5,17,1492989300,0,20,0
5,17,1492990200,0,20,0
5,17,1492991100,0,20,0
5,17,1492992000,0,22,0
5,17,1492992900,0,22,0
5,17,1492993800,0,23,48
5,17,1492994700,0,23,48
5,17,1492995600,0,22,48
5,17,1492996500,0,22,48
5,17,1492997400,0,24,48
5,17,1492998300,0,24,48
5,17,1492999200,0,23,48
5,17,1493000100,0,23,48
5,17,1493001000,0,24,48
5,17,1493001900,0,24,48
5,17,1493002800,0,25,48
5,17,1493003700,0,25,48
5,17,1493004600,0,25,48
5,17,1493005500,0,25,48
5,17,1493006400,0,26,48
5,17,1493007300,0,26,48
5,17,1493008200,0,26,48
5,17,1493009100,0,26,48
5,17,1493010000,0,26,48
5,17,1493010900,0,26,48
5,17,1493011800,0,26,48
5,17,1493012700,0,26,48
5,17,1493013600,0,25,48
5,17,1493014500,0,25,48
5,17,1493015400,0,26,48
5,17,1493016300,0,26,48
5,17,1493017200,0,26,48
5,17,1493018100,0,26,48
5,17,1493019000,0,25,48
5,17,1493019900,0,25,48
5,17,1493020800,0,24,48
5,17,1493021700,0,24,48
5,17,1493022600,0,24,48
5,17,1493023500,0,24,48
5,17,1493024400,0,23,48
5,17,1493025300,0,23,48
5,17,1493026200,0,23,48
5,17,1493027100,0,23,48
5,17,1493028000,0,22,48
5,17,1493028900,0,22,48
5,17,1493029800,0,22,48
5,17,1493030700,0,22,48
5,17,1493031600,0,21,48
5,17,1493032500,0,21,48
5,17,1493033400,0,21,48
5,17,1493034300,0,21,48
5,17,1493035200,0,21,0
5,17,1493036100,0,21,0
5,17,1493037000,0,20,0
5,17,1493037900,0,20,0
5,17,1493038800,0,20,0
5,17,1493039700,0,20,0
5,17,1493040600,0,20,0
5,17,1493041500,0,20,0
5,17,1493042400,0,19,0
5,17,1493043300,0,19,0
5,17,1493044200,0,19,0
5,17,1493045100,0,19,0
5,17,1493046000,0,19,0
5,17,1493046900,0,19,0
5,17,1493047800,0,18,0
5,17,1493048700,0,18,0
5,18,1492963200,0,18,0
5,18,1492964100,0,18,0
5,18,1492965000,0,18,0
5,18,1492965900,0,18,0
5,18,1492966800,0,17,0
5,18,1492967700,0,17,0
5,18,1492968600,0,17,0
5,18,1492969500,0,17,0
5,18,1492970400,0,17,0
5,18,1492971300,0,17,0
5,18,1492972200,0,17,0
5,18,1492973100,0,17,0
5,18,1492974000,0,17,0
5,18,1492974900,0,17,0
5,18,1492975800,0,17,0
5,18,1492976700,0,17,0
5,18,1492977600,0,17,0
5,18,1492978500,0,17,0
5,18,1492979400,0,17,0
5,18,1492980300,0,17,0
5,18,1492981200,0,17,0
5,18,1492982100,0,17,0
5,18,1492983000,0,16,0
5,18,1492983900,0,16,0
5,18,1492984800,0,17,0
5,18,1492985700,0,17,0
5,18,1492986600,0,19,0
5,18,1492987500,0,19,0
5,18,1492988400,0,20,0
5,18,1492989300,0,20,0
5,18,1492990200,0,20,0
5,18,1492991100,0,20,0
5,18,1492992000,0,21,0
5,18,1492992900,0,21,0
5,18,1492993800,0,22,48
5,18,1492994700,0,22,48
5,18,1492995600,0,23,48
5,18,1492996500,0,23,48
5,18,1492997400,0,24,48
5,18,1492998300,0,24,48
5,18,1492999200,0,24,48
5,18,1493000100,0,24,48
5,18,1493001000,0,25,48
5,18,1493001900,0,25,48
5,18,1493002800,0,25,48
5,18,1493003700,0,25,48
5,18,1493004600,0,25,48
5,18,1493005500,0,25,48
5,18,1493006400,0,25,48
5,18,1493007300,0,25,48
5,18,1493008200,0,26,48
5,18,1493009100,0,26,48
5,18,1493010000,0,27,48
5,18,1493010900,0,27,48
5,18,1493011800,0,26,48
5,18,1493012700,0,26,48
5,18,1493013600,0,27,48
5,18,1493014500,0,27,48
5,18,1493015400,0,27,48
5,18,1493016300,0,27,48
5,18,1493017200,0,26,48
5,18,1493018100,0,26,48
5,18,1493019000,0,26,48
5,18,1493019900,0,26,48
5,18,1493020800,0,25,48
5,18,1493021700,0,25,48
5,18,1493022600,0,25,48
5,18,1493023500,0,25,48
5,18,1493024400,0,25,48
5,18,1493025300,0,25,48
5,18,1493026200,0,24,48
5,18,1493027100,0,24,48
5,18,1493028000,0,23,48
5,18,1493028900,0,23,48
5,18,1493029800,0,23,48
5,18,1493030700,0,23,48
5,18,1493031600,0,22,48
5,18,1493032500,0,22,48
5,18,1493033400,0,22,48
5,18,1493034300,0,22,48
5,18,1493035200,0,21,48
5,18,1493036100,0,21,0
5,18,1493037000,0,21,0
5,18,1493037900,0,21,0
5,18,1493038800,0,21,0
5,18,1493039700,0,21,0
5,18,1493040600,0,21,0
5,18,1493041500,0,21,0
5,18,1493042400,0,21,0
5,18,1493043300,0,21,0
5,18,1493044200,0,20,0
5,18,1493045100,0,20,0
5,18,1493046000,0,20,0
5,18,1493046900,0,20,0
5,18,1493047800,0,20,0
5,18,1493048700,0,20,0
5,19,1492963200,0,20,0
5,19,1492964100,0,20,0
5,19,1492965000,0,20,0
5,19,1492965900,0,20,0
5,19,1492966800,0,20,0
5,19,1492967700,0,20,0
5,19,1492968600,0,20,0
5,19,1492969500,0,20,0
5,19,1492970400,0,19,0
5,19,1492971300,0,19,0
5,19,1492972200,0,19,0
5,19,1492973100,0,19,0
5,19,1492974000,0,19,0
5,19,1492974900,0,19,0
5,19,1492975800,0,19,0
5,19,1492976700,0,19,0
5,19,1492977600,0,19,0
5,19,1492978500,0,19,0
5,19,1492979400,0,19,0
5,19,1492980300,0,19,0
5,19,1492981200,0,19,0
5,19,1492982100,0,19,0
5,19,1492983000,0,19,0
5,19,1492983900,0,19,0
5,19,1492984800,0,20,0
5,19,1492985700,0,20,0
5,19,1492986600,0,20,0
5,19,1492987500,0,20,0
5,19,1492988400,0,20,0
5,19,1492989300,0,20,0
5,19,1492990200,0,21,0
5,19,1492991100,0,21,0
5,19,1492992000,0,21,0
5,19,1492992900,0,21,0
5,19,1492993800,0,23,0
5,19,1492994700,0,23,48
5,19,1492995600,0,23,48
5,19,1492996500,0,23,48
5,19,1492997400,0,23,48
5,19,1492998300,0,23,48
5,19,1492999200,0,24,48
5,19,1493000100,0,24,48
5,19,1493001000,0,25,48
5,19,1493001900,0,25,48
5,19,1493002800,0,23,48
5,19,1493003700,0,23,48
5,19,1493004600,0,23,48
5,19,1493005500,0,23,48
5,19,1493006400,0,24,48
5,19,1493007300,0,24,48
5,19,1493008200,0,25,48
5,19,1493009100,0,25,48
5,19,1493010000,0,26,48
5,19,1493010900,0,26,48
5,19,1493011800,0,25,48
5,19,1493012700,0,25,48
5,19,1493013600,0,26,48
5,19,1493014500,0,26,48
5,19,1493015400,0,25,48
5,19,1493016300,0,25,48
5,19,1493017200,0,25,48
5,19,1493018100,0,25,48
5,19,1493019000,0,25,48
5,19,1493019900,0,25,48
5,19,1493020800,0,25,48
5,19,1493021700,0,25,48
5,19,1493022600,0,24,48
5,19,1493023500,0,24,48
5,19,1493024400,0,24,48
5,19,1493025300,0,24,48
5,19,1493026200,0,24,48
5,19,1493027100,0,24,48
5,19,1493028000,0,23,48
5,19,1493028900,0,23,48
5,19,1493029800,0,23,48
5,19,1493030700,0,23,48
5,19,1493031600,0,22,48
5,19,1493032500,0,22,48
5,19,1493033400,0,22,48
5,19,1493034300,0,22,48
5,19,1493035200,0,22,0
5,19,1493036100,0,22,0
5,19,1493037000,0,22,0
5,19,1493037900,0,22,0
5,19,1493038800,0,21,0
5,19,1493039700,0,21,0
5,19,1493040600,0,21,0
5,19,1493041500,0,21,0
5,19,1493042400,0,21,0
5,19,1493043300,0,21,0
5,19,1493044200,0,20,0
5,19,1493045100,0,20,0
5,19,1493046000,0,20,0
5,19,1493046900,0,20,0
5,19,1493047800,0,21,0
5,19,1493048700,0,21,0
5,20,1492963200,0,21,0
5,20,1492964100,0,21,0
5,20,1492965000,0,21,0
5,20,1492965900,0,21,0
5,20,1492966800,0,21,0
5,20,1492967700,0,21,0
5,20,1492968600,0,21,0
5,20,1492969500,0,21,0
5,20,1492970400,0,21,0
5,20,1492971300,0,21,0
5,20,1492972200,0,21,0
5,20,1492973100,0,21,0
5,20,1492974000,0,21,0
5,20,1492974900,0,21,0
5,20,1492975800,0,21,0
5,20,1492976700,0,21,0
5,20,1492977600,0,20,0
5,20,1492978500,0,20,0
5,20,1492979400,0,20,0
5,20,1492980300,0,20,0
5,20,1492981200,0,20,0
5,20,1492982100,0,20,0
5,20,1492983000,0,20,0
5,20,1492983900,0,20,0
5,20,1492984800,0,21,0
5,20,1492985700,0,21,0
5,20,1492986600,0,21,0
5,20,1492987500,0,21,0
5,20,1492988400,0,21,0
5,20,1492989300,0,21,0
5,20,1492990200,0,21,0
5,20,1492991100,0,21,0
5,20,1492992000,0,21,0
5,20,1492992900,0,21,0
5,20,1492993800,0,22,48
5,20,1492994700,0,22,48
5,20,1492995600,0,22,48
5,20,1492996500,0,22,48
5,20,1492997400,0,23,48
5,20,1492998300,0,23,48
5,20,1492999200,0,22,48
5,20,1493000100,0,22,48
5,20,1493001000,0,22,48
5,20,1493001900,0,22,48
5,20,1493002800,0,21,48
5,20,1493003700,0,21,48
5,20,1493004600,0,21,48
5,20,1493005500,0,21,48
5,20,1493006400,0,20,48
5,20,1493007300,0,20,48
5,20,1493008200,0,21,48
5,20,1493009100,0,21,48
5,20,1493010000,0,21,48
5,20,1493010900,0,21,48
5,20,1493011800,0,20,48
5,20,1493012700,0,20,48
5,20,1493013600,0,20,48
5,20,1493014500,0,20,48
5,20,1493015400,0,20,48
5,20,1493016300,0,20,48
5,20,1493017200,0,20,48
5,20,1493018100,0,20,48
5,20,1493019000,0,21,48
5,20,1493019900,0,21,48
5,20,1493020800,0,21,48
5,20,1493021700,0,21,48
5,20,1493022600,0,21,48
5,20,1493023500,0,21,48
5,20,1493024400,0,21,48
5,20,1493025300,0,21,48
5,20,1493026200,0,20,48
5,20,1493027100,0,20,48
5,20,1493028000,0,20,48
5,20,1493028900,0,20,48
5,20,1493029800,0,20,48
5,20,1493030700,0,20,48
5,20,1493031600,0,20,48
5,20,1493032500,0,20,48
5,20,1493033400,0,20,48
5,20,1493034300,0,20,48
5,20,1493035200,0,20,48
5,20,1493036100,0,20,0
